#
# This text file contains four columns:
#  [1] the name of an exoplanet
#  [2] planet's radius, in Earth radii
#  [3] star's radius, in solar radii
#  [4] energy flux the planet receives from its star,
#       (relative to what Earth receives from the Sun)
#
Kepler-444c,        0.50,  0.75, 1.39e+02
Kepler-444d,        0.53,  0.75, 9.18e+01
Kepler-444e,        0.55,  0.75, 6.81e+01
Kepler-444f,        0.74,  0.75, 5.02e+01
Kepler-445b,        1.58,  0.21, 8.60e+00
Kepler-445c,        2.51,  0.21, 4.54e+00
Kepler-445d,        1.25,  0.21, 2.24e+00
Kepler-446b,        1.50,  0.24, 2.63e+01
Kepler-446c,        1.11,  0.24, 1.06e+01
Kepler-446d,        1.35,  0.24, 5.31e+00
Kepler-447b,       18.49,  1.05, 9.11e+01
Kepler-449b,        2.06,  1.47, 1.73e+02
Kepler-449c,        2.76,  1.47, 4.65e+01
Kepler-44b,        12.22,  1.35, 9.43e+02
Kepler-450b,        6.14,  1.57, 8.15e+01
Kepler-450c,        2.62,  1.57, 1.85e+02
Kepler-450d,        0.84,  1.57, 4.81e+02
Kepler-452b,        1.63,  1.11, 1.11e+00
Kepler-453b,        6.20,  0.83, 1.05e+00
Kepler-454b,        2.37,  1.07, 1.32e+02
Kepler-45b,        10.76,  0.55, 7.90e+01
Kepler-461b,        2.58,  0.91, 1.18e+02
Kepler-462b,        3.77,  2.04, 4.83e+01
Kepler-463b,        3.05,  0.90, 1.15e+02
Kepler-464b,        3.30,  1.59, 4.62e+02
Kepler-465b,        2.95,  1.29, 2.53e+02
Kepler-466b,        2.85,  1.05, 1.65e+01
Kepler-466c,        1.25,  1.05, 5.43e+02
Kepler-467b,        2.25,  1.37, 6.66e+01
Kepler-468b,       13.34,  0.87, 1.29e+01
Kepler-46b,         9.06,  0.79, 1.63e+01
Kepler-46d,         1.64,  0.79, 9.78e+01
Kepler-470b,       14.44,  1.66, 1.38e+02
Kepler-471b,       14.96,  1.80, 1.40e+03
Kepler-472b,        3.22,  0.78, 1.48e+02
Kepler-473b,        4.08,  1.34, 1.31e+02
Kepler-474b,        3.06,  1.08, 3.07e+02
Kepler-475b,        2.49,  0.79, 2.26e+02
Kepler-476b,        3.08,  1.09, 9.42e+01
Kepler-477b,        2.07,  0.79, 4.89e+01
Kepler-478b,        2.71,  0.80, 3.95e+01
Kepler-479b,        2.12,  0.81, 4.46e+01
Kepler-47b,         3.03,  0.96, 1.16e+01
Kepler-47c,         4.62,  0.96, 1.04e+00
Kepler-480b,        2.78,  1.34, 6.95e+02
Kepler-481b,        2.50,  1.09, 1.45e+02
Kepler-482b,        2.36,  0.72, 3.85e+00
Kepler-483b,        3.21,  1.47, 7.43e+01
Kepler-484b,        2.28,  0.87, 8.71e+01
Kepler-485b,       14.41,  1.09, 7.01e+02
Kepler-486b,       11.00,  0.75, 9.63e+00
Kepler-487b,       11.42,  0.88, 4.46e+01
Kepler-487c,        2.68,  0.88, 1.30e+01
Kepler-488b,       15.79,  1.09, 7.44e+02
Kepler-489b,        7.72,  0.76, 2.20e+01
Kepler-48b,         2.14,  0.89, 1.84e+02
Kepler-48c,         3.14,  0.89, 7.17e+01
Kepler-48d,         2.04,  0.89, 9.84e+00
Kepler-490b,       11.65,  1.12, 7.72e+02
Kepler-491b,        8.92,  1.03, 3.46e+02
Kepler-492b,        9.59,  0.91, 7.12e+01
Kepler-493b,       15.13,  1.54, 1.82e+03
Kepler-494b,        7.14,  1.26, 2.84e+02
Kepler-495b,        5.23,  0.83, 2.85e+02
Kepler-496b,        2.32,  0.82, 8.16e+01
Kepler-497b,        6.04,  1.11, 5.80e+02
Kepler-498b,        3.03,  0.96, 1.17e+02
Kepler-499b,        2.17,  0.83, 1.41e+02
Kepler-49b,         2.72,  0.56, 2.58e+01
Kepler-49c,         2.55,  0.56, 1.48e+01
Kepler-49d,         1.60,  0.56, 1.02e+02
Kepler-49e,         1.56,  0.56, 7.29e+00
Kepler-4b,          4.00,  1.49, 1.17e+03
Kepler-500b,        2.58,  1.03, 1.62e+02
Kepler-501b,        4.30,  1.04, 3.02e+02
Kepler-502b,        4.77,  1.22, 6.45e+02
Kepler-503b,        6.27,  1.01, 1.86e+02
Kepler-504b,        1.59,  0.33, 4.06e+00
Kepler-505b,        2.60,  0.53, 2.83e+00
Kepler-506b,        2.73,  1.19, 3.43e+02
Kepler-507b,        1.30,  1.32, 9.51e+02
Kepler-508b,        1.64,  1.25, 5.90e+01
Kepler-509b,        2.49,  1.20, 2.96e+01
Kepler-50b,         1.71,  1.58, 5.65e+02
Kepler-50c,         2.17,  1.58, 4.41e+02
Kepler-510b,        2.47,  1.41, 1.03e+02
Kepler-511b,        6.35,  1.20, 1.90e+00
Kepler-512b,        2.69,  1.30, 4.13e+01
Kepler-513b,        2.20,  1.06, 3.45e+01
Kepler-514b,        1.72,  1.44, 5.71e+02
Kepler-515b,        1.46,  0.83, 2.52e+01
Kepler-516b,        5.74,  2.02, 2.44e+02
Kepler-517b,        2.67,  0.98, 1.02e+01
Kepler-518b,        2.11,  0.88, 1.25e+02
Kepler-519b,        2.10,  0.80, 1.77e+01
Kepler-51b,         7.10,  0.94, 1.45e+01
Kepler-51c,         9.00,  0.94, 6.17e+00
Kepler-51d,         9.70,  0.94, 3.51e+00
Kepler-520b,        1.66,  1.09, 6.89e+01
Kepler-520c,        1.07,  1.09, 4.05e+02
Kepler-521b,        3.18,  1.46, 1.11e+02
Kepler-522b,        6.91,  1.98, 8.86e+01
Kepler-523b,        1.96,  0.86, 1.61e+02
Kepler-524b,        1.91,  1.10, 2.21e+02
Kepler-524c,        0.96,  1.10, 1.51e+03
Kepler-525b,        2.63,  1.15, 6.26e+01
Kepler-526b,        1.99,  1.14, 3.50e+02
Kepler-527b,        2.84,  1.45, 2.22e+02
Kepler-528b,        2.08,  1.06, 5.58e+01
Kepler-529b,        1.86,  1.14, 1.61e+03
Kepler-529c,        2.00,  1.14, 1.34e+02
Kepler-52b,         2.10,  0.56, 2.34e+01
Kepler-52c,         1.84,  0.56, 8.83e+00
Kepler-52d,         1.95,  0.56, 3.04e+00
Kepler-530b,        3.01,  0.89, 1.50e+01
Kepler-531b,        2.78,  0.75, 9.65e+00
Kepler-532b,        2.57,  0.79, 3.86e+01
Kepler-533b,        3.38,  0.72, 8.47e+00
Kepler-534b,        2.24,  0.98, 6.52e+01
Kepler-535b,        2.36,  1.27, 5.73e+02
Kepler-536b,        3.10,  0.89, 8.21e+02
Kepler-537b,        1.41,  0.99, 5.06e+02
Kepler-538b,        2.26,  0.90, 5.63e+00
Kepler-539b,        8.37,  0.95, 5.34e+00
Kepler-53b,         2.89,  0.89, 4.50e+01
Kepler-53c,         3.17,  0.89, 1.71e+01
Kepler-53d,         2.12,  0.89, 1.07e+02
Kepler-540b,        2.71,  1.08, 3.52e+00
Kepler-541b,        3.36,  2.06, 1.31e+03
Kepler-542b,        1.57,  0.90, 6.01e+01
Kepler-543b,        2.50,  0.67, 1.91e+01
Kepler-544b,        2.12,  1.22, 7.91e+01
Kepler-545b,        2.69,  1.07, 1.00e+02
Kepler-546b,        7.00,  1.15, 5.52e+02
Kepler-547b,        4.00,  0.73, 7.36e+01
Kepler-548b,       11.99,  0.90, 2.56e+02
Kepler-549b,        2.57,  0.84, 9.92e+00
Kepler-549c,        2.93,  0.84, 2.61e+00
Kepler-54b,         2.10,  0.55, 2.27e+01
Kepler-54c,         1.23,  0.55, 1.32e+01
Kepler-54d,         1.53,  0.55, 6.29e+00
Kepler-550b,        4.42,  0.83, 8.10e+01
Kepler-551b,        2.73,  0.63, 1.47e+01
Kepler-552b,        3.95,  1.04, 3.22e+02
Kepler-553b,        4.63,  0.85, 2.15e+02
Kepler-553c,       11.20,  0.85, 6.10e-01
Kepler-554b,        4.29,  0.92, 7.81e+02
Kepler-555b,        2.83,  1.04, 7.33e+01
Kepler-556b,        2.24,  0.98, 9.21e+01
Kepler-557b,        2.67,  1.16, 6.98e+02
Kepler-558b,        2.37,  0.81, 1.46e+01
Kepler-559b,        3.61,  0.95, 4.79e+01
Kepler-55b,         2.43,  0.62, 6.03e+00
Kepler-55c,         2.21,  0.62, 3.49e+00
Kepler-55d,         1.59,  0.62, 1.78e+02
Kepler-55e,         1.55,  0.62, 6.65e+01
Kepler-55f,         1.59,  0.62, 2.31e+01
Kepler-560b,        1.72,  0.33, 1.72e+00
Kepler-561b,        6.96,  0.94, 9.59e+00
Kepler-561c,        2.68,  0.94, 2.32e+02
Kepler-562b,        5.21,  0.90, 4.09e+01
Kepler-563b,        3.09,  0.77, 1.71e+01
Kepler-564b,        4.63,  0.92, 3.54e+02
Kepler-565b,        3.64,  0.95, 3.39e+02
Kepler-566b,        2.15,  0.79, 2.37e+01
Kepler-567b,        2.25,  0.79, 2.75e+01
Kepler-568b,        2.26,  0.53, 8.09e+00
Kepler-569b,        3.16,  0.93, 1.89e+01
Kepler-56b,         6.51,  4.23, 8.35e+02
Kepler-56c,         9.80,  4.23, 3.23e+02
Kepler-570b,        2.45,  0.90, 2.61e+02
Kepler-571b,        2.64,  0.90, 2.31e+02
Kepler-572b,        2.58,  0.79, 2.76e+01
Kepler-573b,        2.79,  1.02, 4.31e+01
Kepler-574b,        2.39,  0.91, 1.32e+02
Kepler-575b,        2.39,  0.95, 1.16e+02
Kepler-576b,        3.27,  0.97, 2.48e+01
Kepler-577b,        2.55,  0.73, 1.20e+01
Kepler-578b,        2.00,  0.83, 7.59e+02
Kepler-579b,        2.00,  0.96, 1.07e+02
Kepler-57b,         2.19,  0.73, 9.70e+01
Kepler-57c,         1.55,  0.73, 3.78e+01
Kepler-580b,        2.57,  0.64, 2.59e+01
Kepler-581b,        2.63,  1.00, 1.87e+01
Kepler-582b,        3.68,  0.91, 4.01e+01
Kepler-583b,        2.28,  0.91, 1.55e+02
Kepler-584b,        4.21,  1.24, 4.16e+01
Kepler-585b,        2.83,  0.93, 5.30e+02
Kepler-586b,        2.79,  0.92, 7.43e+02
Kepler-587b,        2.23,  0.89, 7.69e+01
Kepler-588b,        2.63,  1.00, 3.97e+02
Kepler-589b,        2.27,  0.83, 3.29e+01
Kepler-58b,         2.78,  1.13, 1.94e+02
Kepler-58c,         2.86,  1.13, 1.11e+02
Kepler-58d,         2.94,  1.13, 3.13e+01
Kepler-590b,        4.02,  1.15, 3.59e+02
Kepler-591b,        3.39,  0.94, 6.27e+00
Kepler-592b,        2.39,  1.04, 7.61e+02
Kepler-593b,        2.87,  1.10, 5.84e+01
Kepler-594b,        2.18,  0.87, 5.26e+01
Kepler-595b,        3.81,  0.83, 1.81e+01
Kepler-596b,        3.46,  1.32, 9.43e+01
Kepler-597b,        2.37,  0.95, 7.38e+01
Kepler-598b,        1.50,  0.86, 2.64e+02
Kepler-599b,        2.84,  0.79, 2.93e+01
Kepler-59b,         1.10,  0.94, 1.02e+02
Kepler-59c,         1.98,  0.94, 5.85e+01
Kepler-5b,         15.98,  1.79, 1.57e+03
Kepler-600b,        2.90,  0.81, 1.98e+01
Kepler-601b,        1.90,  0.79, 1.23e+02
Kepler-602b,        2.09,  1.13, 1.02e+02
Kepler-603b,        2.65,  1.01, 4.67e+01
Kepler-603c,        6.50,  1.01, 4.21e+00
Kepler-603d,        1.32,  1.01, 2.37e+02
Kepler-604b,        2.59,  1.03, 3.88e+01
Kepler-605b,        1.44,  0.88, 3.40e+02
Kepler-605c,        0.86,  0.88, 5.50e+02
Kepler-606b,        3.31,  1.22, 6.60e+01
Kepler-607b,        0.87,  0.80, 2.24e+03
Kepler-608b,        3.64,  1.01, 2.31e+02
Kepler-609b,        3.35,  1.14, 3.01e+02
Kepler-60b,         1.71,  1.26, 3.22e+02
Kepler-60c,         1.90,  1.26, 2.39e+02
Kepler-60d,         1.99,  1.26, 1.63e+02
Kepler-610b,        4.19,  1.13, 2.63e+02
Kepler-610c,        3.30,  1.13, 4.34e+00
Kepler-611b,        1.65,  1.01, 8.01e+02
Kepler-612b,        2.84,  0.96, 4.00e+02
Kepler-613b,        2.29,  0.96, 5.96e+01
Kepler-614b,        2.39,  0.81, 3.91e+01
Kepler-615b,        1.74,  0.69, 2.87e+01
Kepler-616b,        2.43,  0.97, 1.14e+02
Kepler-616c,        3.41,  0.97, 6.06e+00
Kepler-617b,        1.32,  0.48, 8.06e+01
Kepler-618b,        2.60,  1.08, 5.69e+02
Kepler-619b,        3.16,  1.11, 3.69e+02
Kepler-619c,        1.69,  1.11, 2.72e+03
Kepler-61b,         2.15,  0.62, 1.32e+00
Kepler-620b,        3.32,  1.22, 1.51e+02
Kepler-621b,        2.30,  0.68, 1.56e+02
Kepler-622b,        2.13,  0.61, 1.06e+01
Kepler-623b,        3.01,  0.86, 8.66e+01
Kepler-624b,        2.31,  1.18, 1.21e+02
Kepler-625b,        1.99,  0.96, 1.55e+02
Kepler-625c,        1.05,  0.96, 3.54e+02
Kepler-626b,        2.29,  1.05, 8.33e+01
Kepler-627b,        3.73,  1.49, 5.33e+01
Kepler-628b,        8.40,  1.28, 1.07e+02
Kepler-629b,        1.38,  0.84, 1.09e+02
Kepler-62b,         1.31,  0.64, 7.01e+01
Kepler-62c,         0.54,  0.64, 2.49e+01
Kepler-62d,         1.95,  0.64, 1.50e+01
Kepler-62e,         1.61,  0.64, 1.18e+00
Kepler-62f,         1.41,  0.64, 4.15e-01
Kepler-630b,        3.18,  1.04, 3.30e+00
Kepler-631b,        2.90,  1.33, 1.12e+02
Kepler-632b,        2.21,  0.84, 1.46e+01
Kepler-633b,        1.63,  1.15, 2.14e+02
Kepler-634b,        1.89,  1.24, 5.40e+02
Kepler-635b,        2.64,  1.51, 9.60e+01
Kepler-636b,        4.45,  0.80, 3.03e+01
Kepler-637b,        4.75,  2.56, 2.31e+02
Kepler-638b,        1.83,  0.93, 1.68e+02
Kepler-639b,        2.38,  1.29, 1.96e+02
Kepler-63b,         6.11,  0.90, 1.10e+02
Kepler-640b,        2.56,  0.94, 3.37e+01
Kepler-641b,        1.85,  1.13, 1.57e+02
Kepler-642b,        2.90,  1.66, 1.33e+03
Kepler-643b,       10.16,  2.52, 2.09e+02
Kepler-644b,        3.15,  1.81, 2.62e+03
Kepler-645b,        2.10,  1.21, 9.46e+02
Kepler-646b,        1.99,  0.91, 5.16e+01
Kepler-647b,        1.17,  1.07, 8.44e+01
Kepler-648b,        3.22,  0.98, 5.26e+01
Kepler-649b,        2.26,  0.94, 2.72e+01
Kepler-650b,        2.96,  1.35, 1.09e+03
Kepler-651b,        2.37,  0.87, 2.95e+01
Kepler-652b,        2.49,  0.88, 2.51e+02
Kepler-653b,        1.95,  1.19, 9.40e+01
Kepler-653c,        0.78,  1.19, 3.89e+03
Kepler-654b,        2.07,  1.11, 1.02e+02
Kepler-655b,        2.71,  1.24, 2.86e+01
Kepler-656b,        3.12,  0.82, 9.99e+02
Kepler-657b,        3.52,  1.01, 3.80e+01
Kepler-658b,        1.63,  0.60, 2.33e+02
Kepler-659b,        2.50,  0.74, 1.84e+01
Kepler-65b,         1.42,  1.41, 5.60e+02
Kepler-65c,         2.58,  1.41, 5.83e+02
Kepler-65d,         1.52,  1.41, 3.77e+02
Kepler-660b,        2.57,  0.71, 3.85e+01
Kepler-661b,        3.07,  0.67, 4.93e+01
Kepler-662b,        2.18,  0.74, 1.43e+01
Kepler-663b,        2.60,  0.82, 1.57e+02
Kepler-664b,        2.66,  1.02, 7.75e+02
Kepler-665b,        2.60,  0.74, 2.18e+01
Kepler-666b,        2.40,  1.05, 4.11e+02
Kepler-667b,        4.73,  0.87, 1.06e+01
Kepler-668b,        2.70,  0.82, 8.40e+01
Kepler-669b,        4.83,  1.20, 6.20e+02
Kepler-66b,         2.80,  0.97, 5.73e+01
Kepler-670b,       13.18,  0.99, 6.20e+02
Kepler-671b,        2.69,  0.95, 3.12e+02
Kepler-672b,        2.50,  0.92, 1.60e+01
Kepler-673b,        6.54,  0.84, 2.57e+02
Kepler-674b,        1.69,  0.57, 1.13e+02
Kepler-675b,        2.44,  0.75, 2.98e+02
Kepler-676b,        3.04,  0.49, 6.32e+00
Kepler-677b,        5.38,  0.99, 2.01e+02
Kepler-678b,        5.14,  0.91, 1.34e+02
Kepler-679b,        3.01,  0.84, 5.41e+01
Kepler-67b,         2.94,  0.78, 3.21e+01
Kepler-680b,        2.42,  1.11, 5.81e+02
Kepler-681b,        3.08,  0.76, 1.28e+01
Kepler-682b,        7.37,  0.89, 6.41e+01
Kepler-683b,        1.97,  0.95, 6.66e+02
Kepler-684b,        3.36,  0.86, 1.34e+02
Kepler-685b,       10.58,  1.16, 1.95e+03
Kepler-686b,       12.15,  0.92, 1.13e+03
Kepler-687b,        3.52,  0.73, 1.46e+01
Kepler-688b,        9.76,  0.96, 3.82e+02
Kepler-689b,        2.89,  0.88, 2.85e+01
Kepler-68b,         2.31,  1.24, 4.11e+02
Kepler-68c,         0.95,  1.24, 1.91e+02
Kepler-690b,        5.95,  1.16, 2.35e+02
Kepler-691b,        2.09,  0.50, 1.05e+01
Kepler-692b,        3.11,  0.86, 2.68e+01
Kepler-693b,       10.18,  0.72, 2.17e+01
Kepler-694b,        2.80,  0.95, 1.94e+02
Kepler-695b,        9.21,  0.80, 2.77e+02
Kepler-696b,        6.14,  1.08, 4.74e+02
Kepler-697b,        4.13,  0.88, 3.10e+02
Kepler-698b,        3.68,  0.91, 4.86e+01
Kepler-699b,       14.11,  0.78, 1.58e+01
Kepler-69b,         2.24,  0.93, 8.86e+01
Kepler-69c,         1.71,  0.93, 1.92e+00
Kepler-6b,         14.62,  1.39, 7.53e+02
Kepler-700b,        5.99,  0.96, 6.60e+00
Kepler-701b,        2.84,  0.84, 6.53e+01
Kepler-702b,        9.17,  0.86, 6.98e+01
Kepler-703b,        8.20,  1.27, 6.53e+02
Kepler-704b,        2.61,  0.96, 3.76e+02
Kepler-705b,        2.11,  0.51, 8.36e-01
Kepler-706b,       13.17,  0.84, 1.08e+01
Kepler-707b,        1.33,  0.76, 3.64e+02
Kepler-708b,        2.93,  0.96, 4.99e+02
Kepler-709b,        2.92,  0.77, 2.64e+01
Kepler-710b,        1.88,  0.91, 2.84e+02
Kepler-711b,        3.41,  0.80, 1.86e+01
Kepler-712b,        3.41,  0.78, 1.95e+01
Kepler-712c,        4.85,  0.78, 8.16e-01
Kepler-713b,        2.48,  0.99, 1.81e+02
Kepler-714b,        9.67,  1.12, 2.21e+02
Kepler-715b,        3.75,  1.04, 1.37e+02
Kepler-716b,        2.90,  0.78, 4.84e+01
Kepler-717b,        2.42,  0.85, 2.32e+02
Kepler-718b,       16.56,  1.30, 2.01e+03
Kepler-719b,        8.52,  0.98, 2.96e+02
Kepler-720b,        8.41,  0.92, 2.60e+02
Kepler-721b,        2.64,  0.78, 1.15e+02
Kepler-722b,        2.63,  1.05, 4.59e+02
Kepler-722c,        2.82,  1.05, 6.06e+00
Kepler-723b,       12.19,  0.89, 2.84e+02
Kepler-724b,        3.29,  0.86, 3.30e+02
Kepler-725b,       10.63,  0.84, 1.11e+01
Kepler-726b,        3.26,  0.85, 2.68e+01
Kepler-727b,        2.53,  0.86, 1.85e+02
Kepler-728b,        3.34,  0.93, 2.10e+02
Kepler-729b,        3.58,  0.91, 4.40e+02
Kepler-730b,        9.21,  1.01, 2.13e+02
Kepler-731b,       13.88,  1.06, 5.02e+02
Kepler-732b,        2.18,  0.46, 6.95e+00
Kepler-732c,        1.27,  0.46, 1.62e+02
Kepler-733b,        2.82,  0.86, 2.81e+01
Kepler-734b,        3.56,  0.78, 1.15e+02
Kepler-735b,        2.95,  0.80, 4.39e+01
Kepler-736b,        2.93,  0.81, 2.29e+02
Kepler-737b,        1.96,  0.48, 2.05e+00
Kepler-738b,        2.50,  0.82, 1.97e+01
Kepler-739b,        3.32,  0.90, 6.76e+01
Kepler-740b,        4.57,  0.87, 3.02e+02
Kepler-741b,        2.97,  1.24, 3.43e+02
Kepler-742b,        3.24,  0.71, 3.90e+01
Kepler-743b,        1.21,  0.85, 3.43e+02
Kepler-744b,        1.62,  0.93, 7.51e+01
Kepler-745b,        2.16,  1.04, 1.36e+02
Kepler-746b,        1.11,  0.93, 3.54e+02
Kepler-747b,        5.27,  0.78, 9.40e+00
Kepler-748b,        2.52,  1.10, 2.34e+02
Kepler-749b,        3.10,  0.75, 2.18e+01
Kepler-74b,        10.76,  1.12, 2.26e+02
Kepler-750b,        3.07,  1.23, 2.34e+02
Kepler-750c,        1.62,  1.23, 7.14e+02
Kepler-751b,        2.46,  0.84, 3.39e+01
Kepler-752b,        2.81,  0.83, 2.96e+01
Kepler-753b,        1.91,  0.65, 4.45e+01
Kepler-754b,        2.01,  1.08, 9.21e+01
Kepler-755b,        1.76,  0.77, 7.49e+02
Kepler-755c,        1.26,  0.77, 2.54e+02
Kepler-756b,        1.12,  0.79, 9.95e+02
Kepler-757b,        1.36,  1.13, 3.62e+03
Kepler-758b,        2.48,  1.42, 2.32e+02
Kepler-758c,        1.69,  1.42, 8.08e+02
Kepler-758d,        2.12,  1.42, 1.15e+02
Kepler-758e,        1.53,  1.42, 3.91e+02
Kepler-759b,        2.27,  1.04, 2.01e+01
Kepler-75b,        11.77,  0.89, 7.79e+01
Kepler-760b,        3.06,  0.85, 8.23e+01
Kepler-760c,        1.48,  0.85, 4.42e+02
Kepler-761b,        2.03,  0.93, 1.02e+02
Kepler-762b,       12.68,  1.08, 5.61e+02
Kepler-763b,        1.22,  0.80, 9.48e+02
Kepler-764b,        1.64,  0.89, 1.32e+02
Kepler-765b,        2.43,  1.06, 3.71e+01
Kepler-766b,        3.39,  1.15, 3.38e+02
Kepler-767b,        6.64,  0.94, 2.55e+00
Kepler-768b,        1.79,  0.78, 4.34e+01
Kepler-769b,        2.92,  1.28, 3.47e+02
Kepler-769c,        1.79,  1.28, 1.25e+02
Kepler-76b,        15.24,  1.32, 3.53e+03
Kepler-770b,        2.30,  0.92, 4.04e+01
Kepler-770c,        1.20,  0.92, 1.21e+03
Kepler-770d,        1.40,  0.92, 3.05e+02
Kepler-771b,        1.82,  1.05, 1.72e+02
Kepler-772b,        1.82,  1.11, 1.03e+02
Kepler-773b,        1.43,  1.01, 4.70e+02
Kepler-774b,        3.17,  2.42, 6.93e+02
Kepler-775b,        1.19,  0.84, 1.62e+03
Kepler-776b,        1.28,  0.78, 1.29e+02
Kepler-777b,        1.47,  0.56, 2.77e+01
Kepler-778b,        1.68,  0.77, 1.86e+02
Kepler-779b,        0.92,  0.44, 1.17e+01
Kepler-77b,        10.76,  0.99, 4.06e+02
Kepler-780b,        0.89,  1.02, 4.53e+03
Kepler-781b,        2.89,  0.78, 3.74e+01
Kepler-782b,        3.21,  1.01, 3.35e+00
Kepler-783b,        0.78,  0.89, 2.60e+02
Kepler-784b,        1.58,  1.32, 4.25e+01
Kepler-785b,       13.02,  0.71, 2.88e+02
Kepler-786b,        2.43,  0.74, 4.03e+00
Kepler-787b,        1.28,  0.62, 4.33e+02
Kepler-788b,        2.55,  1.23, 2.72e+02
Kepler-789b,        2.12,  1.02, 1.63e+02
Kepler-78b,         1.17,  0.74, 4.03e+03
Kepler-790b,        2.18,  0.80, 3.78e+01
Kepler-791b,        3.05,  1.47, 1.99e+02
Kepler-792b,        1.96,  1.12, 1.40e+02
Kepler-793b,        1.37,  0.97, 3.56e+02
Kepler-794b,        2.11,  1.38, 1.87e+02
Kepler-795b,        1.68,  0.96, 2.48e+01
Kepler-796b,        1.30,  1.09, 2.22e+02
Kepler-797b,        2.17,  0.95, 2.79e+01
Kepler-798b,        2.39,  1.29, 1.59e+02
Kepler-799b,        6.88,  0.93, 3.22e+00
Kepler-79b,         3.47,  1.30, 1.63e+02
Kepler-79c,         3.72,  1.30, 6.34e+01
Kepler-79d,         7.16,  1.30, 2.69e+01
Kepler-79e,         3.49,  1.30, 1.49e+01
Kepler-7b,         18.18,  1.97, 1.17e+03
Kepler-800b,        2.85,  0.82, 4.12e+01
Kepler-801b,        2.00,  0.63, 1.83e+01
Kepler-802b,        3.54,  0.90, 1.34e+01
Kepler-803b,        3.79,  1.12, 1.89e+01
Kepler-804b,        1.94,  1.05, 8.44e+01
Kepler-804c,        1.14,  1.05, 1.44e+02
Kepler-805b,        2.89,  1.65, 8.22e+01
Kepler-806b,        1.14,  1.16, 2.17e+02
Kepler-807b,       10.42,  1.06, 5.64e+00
Kepler-808b,        1.46,  0.71, 1.23e+03
Kepler-809b,        3.01,  0.98, 1.16e+01
Kepler-80b,         2.67,  0.68, 4.21e+01
Kepler-80c,         2.74,  0.68, 2.82e+01
Kepler-80d,         1.53,  0.68, 1.28e+02
Kepler-80e,         1.60,  0.68, 7.36e+01
Kepler-80f,         1.21,  0.68, 5.80e+02
Kepler-810b,        1.93,  1.04, 3.70e+02
Kepler-811b,        2.70,  1.24, 5.80e+01
Kepler-812b,        3.55,  1.71, 5.13e+02
Kepler-813b,        2.14,  0.93, 4.48e+01
Kepler-814b,        2.12,  1.22, 4.08e+02
Kepler-815b,        4.11,  3.42, 8.64e+02
Kepler-816b,       10.24,  0.85, 6.19e+01
Kepler-817b,        9.03,  1.03, 4.56e+02
Kepler-818b,        5.11,  0.92, 9.69e+01
Kepler-819b,        2.76,  0.81, 1.24e+01
Kepler-81b,         2.42,  0.59, 4.19e+01
Kepler-81c,         2.37,  0.59, 1.64e+01
Kepler-81d,         1.21,  0.59, 7.89e+00
Kepler-820b,        6.09,  1.36, 9.04e+00
Kepler-821b,        1.31,  0.80, 5.14e+02
Kepler-822b,        1.77,  1.08, 6.85e+02
Kepler-823b,        1.57,  0.96, 3.32e+02
Kepler-824b,        1.87,  1.22, 5.67e+02
Kepler-825b,        1.53,  1.08, 5.84e+02
Kepler-825c,        1.84,  1.08, 2.08e+02
Kepler-826b,        1.25,  1.15, 5.56e+02
Kepler-827b,        5.63,  0.91, 1.04e+01
Kepler-828b,        1.51,  0.77, 2.20e+03
Kepler-829b,        2.11,  0.97, 1.81e+02
Kepler-82b,         4.00,  0.94, 2.55e+01
Kepler-82c,         5.35,  0.94, 1.05e+01
Kepler-82d,         1.77,  0.94, 6.32e+02
Kepler-82e,         2.47,  0.94, 1.89e+02
Kepler-830b,        1.70,  1.11, 1.45e+02
Kepler-831b,        1.27,  0.97, 2.41e+02
Kepler-832b,        2.06,  0.90, 1.44e+02
Kepler-833b,        2.02,  0.62, 8.66e+00
Kepler-834b,        2.02,  0.66, 1.77e+01
Kepler-835b,        2.79,  1.11, 1.35e+02
Kepler-836b,        2.73,  1.04, 1.18e+02
Kepler-837b,        2.56,  0.81, 3.47e+01
Kepler-838b,        2.73,  0.96, 6.17e+01
Kepler-839b,        2.57,  1.31, 3.75e+01
Kepler-83b,         2.83,  0.59, 2.41e+01
Kepler-83c,         2.36,  0.59, 9.23e+00
Kepler-83d,         1.94,  0.59, 5.64e+01
Kepler-840b,       17.07,  1.06, 9.34e+02
Kepler-841b,        5.23,  0.81, 2.23e+00
Kepler-842b,        1.60,  0.73, 6.27e+02
Kepler-843b,        2.59,  1.03, 1.09e+03
Kepler-844b,        1.68,  0.57, 8.77e+01
Kepler-845b,        2.04,  0.75, 9.97e+02
Kepler-846b,        2.48,  0.91, 3.67e+01
Kepler-847b,        1.18,  0.77, 3.02e+02
Kepler-848b,        1.70,  1.20, 2.69e+02
Kepler-849b,        7.14,  1.64, 2.57e+00
Kepler-84b,         2.23,  1.17, 2.37e+02
Kepler-84c,         2.36,  1.17, 1.41e+02
Kepler-84d,         1.38,  1.17, 6.24e+02
Kepler-84e,         2.60,  1.17, 5.15e+01
Kepler-84f,         2.20,  1.17, 2.70e+01
Kepler-850b,        1.78,  1.09, 2.40e+02
Kepler-851b,        1.68,  0.85, 9.37e+01
Kepler-852b,        2.54,  1.16, 2.44e+01
Kepler-853b,        1.69,  1.55, 5.58e+02
